id_pdc_local;statut_pdc;arrondissement;id_station_local;id_station_itinerance;nom_station;implantation_station;nbre_pdc;date_maj;condition_acces;adresse_station;coordonneesXY;gratuit;paiement_acte;paiement_cb;paiement_autre;reservation;observations;num_pdl;siren_amenageur;contact_amenageur;nom_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;tarification;id_pdc_itinerance;date_mise_en_service;accessibilite_pmr;restriction_gabarit;station_deux_roues;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;prise_type_3;horaires;raccordement
FR*V75*EPX18*07*5;En service;18e Arrondissement;FR*V75*PPX18*07;FRV75PPX1807;Paris | Rue Jean-François Lépine 1;;7;2024-11-08;Accès libre;1 Rue Jean-François Lépine 75018 Paris;48.8861, 2.3591;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7555716255509;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18075;2021-08-17T11:31:57+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX15*20*1;En service;15e Arrondissement;FR*V75*PPX15*20;FRV75PPX1520;Paris | Rue du Docteur Finlay 43;;7;2024-11-08;Accès libre;43 Rue du Docteur Finlay 75015 Paris;48.8512, 2.2913;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7491316831349;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15201;2022-02-10T11:31:52+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX15*21*1;En service;15e Arrondissement;FR*V75*PPX15*21;FRV75PPX1521;Paris | Rue Jean Sicard 1;;7;2024-11-08;Accès libre;1 Rue Jean Sicard 75015 Paris;48.8287, 2.2989;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7427206845253;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15211;2021-08-11T12:57:06+02:00;Réservé PMR;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX19*06*5;En service;19e Arrondissement;FR*V75*PPX19*06;FRV75PPX1906;Paris | Rue Adolphe Mille 8;;6;2024-11-08;Accès libre;8 Rue Adolphe Mille 75019 Paris;48.8886, 2.3888;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7570477471288;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX19065;2021-11-03T10:20:14+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX03*04*1;En service;Paris centre;FR*V75*PPX03*04;FRV75PPX0304;Paris | Rue Perrée 18;;6;2024-11-08;Accès libre;18 Rue Perrée 75003 Paris;48.86502, 2.360503;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7167004265438;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX03041;2021-08-26T13:04:19+02:00;Réservé PMR;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX15*19*3;En service;15e Arrondissement;FR*V75*PPX15*19;FRV75PPX1519;Paris | Rue de Dantzig 80;;7;2024-11-08;Accès libre;80 Rue de Dantzig 75015 Paris;48.8304, 2.295999;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7484659812679;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15193;2021-09-01T09:53:24+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX10*07*5;En service;10e Arrondissement;FR*V75*PPX10*07;FRV75PPX1007;Paris | Rue du Château Landon 24;;5;2024-11-08;Accès libre;24 Rue du Château Landon 75010 Paris;48.881493, 2.362957;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7115629446404;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX10075;2021-08-17T11:34:25+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX08*15*5;En service;08e Arrondissement;FR*V75*PPX08*15;FRV75PPX0815;Paris | Rue de Liège 24;;6;2024-11-08;Accès libre;24 Rue de Liège 75008 Paris;48.879597, 2.3263307;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7532706125390;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08155;2021-09-21T15:26:33+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX12*07*5;En service;12e Arrondissement;FR*V75*PPX12*07;FRV75PPX1207;Paris | Boulevard de la Bastille 20;;6;2024-11-08;Accès libre;20 Boulevard de la Bastille 75012 Paris;48.84837, 2.367915;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7299710457112;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12075;2021-09-01T09:37:22+02:00;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;24/7;
FR*V75*EPX08*14*6;En service;08e Arrondissement;FR*V75*PPX08*14;FRV75PPX0814;Paris | Avenue George V 44;;6;2024-11-08;Accès libre;44 Avenue George V 75008 Paris;48.87057, 2.301121;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7407814660788;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08146;2021-09-21T15:11:03+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX09*05*4;En service;09e Arrondissement;FR*V75*PPX09*05;FRV75PPX0905;Paris | Rue de la Chaussée d'Antin 5;;5;2024-11-08;Accès libre;5 Rue de la Chaussée d'Antin 75009 Paris;48.871643, 2.3338861;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7117076624469;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX09054;2021-08-26T18:21:48+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX08*12*5;En service;08e Arrondissement;FR*V75*PPX08*12;FRV75PPX0812;Paris | Rue de Berri 10;;6;2024-11-08;Accès libre;10 Rue de Berri 75008 Paris;48.872448, 2.3041663;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7434876889445;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08125;2021-09-21T15:07:48+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX08*12*4;En service;08e Arrondissement;FR*V75*PPX08*12;FRV75PPX0812;Paris | Rue de Berri 10;;6;2024-11-08;Accès libre;10 Rue de Berri 75008 Paris;48.872448, 2.3041663;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7434876889445;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08124;2021-09-21T15:07:46+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX08*12*3;En service;08e Arrondissement;FR*V75*PPX08*12;FRV75PPX0812;Paris | Rue de Berri 10;;6;2024-11-08;Accès libre;10 Rue de Berri 75008 Paris;48.872448, 2.3041663;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7434876889445;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08123;2021-09-21T15:07:40+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX08*10*2;En service;08e Arrondissement;FR*V75*PPX08*10;FRV75PPX0810;Paris | Rue de Courcelles 69;;7;2024-11-08;Accès libre;69 Rue de Courcelles 75008 Paris;48.87835, 2.3044934;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7549927543998;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08102;2021-09-14T15:58:51+02:00;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;24/7;
FR*V75*EPX08*11*2;En service;08e Arrondissement;FR*V75*PPX08*11;FRV75PPX0811;Paris | Rue la Boétie 37;;6;2024-11-08;Accès libre;37 Rue la Boétie 75008 Paris;48.8737, 2.314663;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7591750987593;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08112;2021-09-14T16:21:36+02:00;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;24/7;
FR*V75*EPX06*05*2;En service;06e Arrondissement;FR*V75*PPX06*05;FRV75PPX0605;Paris | Rue Jacques Callot 5;;4;2024-11-08;Accès libre;5 Rue Jacques Callot 75006 Paris;48.855206, 2.337108;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7305788618560;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX06052;2021-08-11T12:12:46+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX05*07*1;En service;05e Arrondissement;FR*V75*PPX05*07;FRV75PPX0507;Paris | Rue Dante 1;;4;2024-11-08;Accès libre;1 Rue Dante 75005 Paris;48.851387, 2.3472476;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7373227113501;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX05071;2021-08-11T12:16:47+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX04*05*1;En service;Paris centre;FR*V75*PPX04*05;FRV75PPX0405;Paris | Quai de Béthune 36;;5;2024-11-08;Accès libre;36 Quai de Béthune 75004 Paris;48.851254, 2.3564553;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7368885579580;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX04051;2021-08-11T12:18:20+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX03*03*3;En service;Paris centre;FR*V75*PPX03*03;FRV75PPX0303;Paris | Boulevard Beaumarchais 87;;6;2024-11-08;Accès libre;87 Boulevard Beaumarchais 75003 Paris;48.858967, 2.36738;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7116208317412;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX03033;2022-04-22T14:45:04+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX01*05*3;En service;Paris centre;FR*V75*PPX01*05;FRV75PPX0105;Paris | Rue des Croix des Petits Champs 4;;4;2024-11-08;Accès libre;4 Rue des Croix des Petits Champs 75001 Paris;48.862465, 2.3393006;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7134298042780;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX01053;2021-09-21T15:32:12+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX07*07*1;En service;07e Arrondissement;FR*V75*PPX07*07;FRV75PPX0707;Paris | Boulevard de la Tour-Maubourg 76;;6;2024-11-08;Accès libre;76 Boulevard de la Tour-Maubourg 75007 Paris;48.856014, 2.3097644;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7427785716456;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07071;2021-07-13T16:38:49+02:00;Réservé PMR;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX07*07*2;En service;07e Arrondissement;FR*V75*PPX07*07;FRV75PPX0707;Paris | Boulevard de la Tour-Maubourg 76;;6;2024-11-08;Accès libre;76 Boulevard de la Tour-Maubourg 75007 Paris;48.856014, 2.3097644;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7427785716456;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07072;2021-07-13T16:38:56+02:00;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;24/7;
FR*V75*EPX16*07*5;En service;16e Arrondissement;FR*V75*PPX16*07;FRV75PPX1607;Paris | square Tolstoï 2;;6;2024-11-08;Accès libre;2 square Tolstoï 75016 Paris;48.8531, 2.261698;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7438639551428;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16075;2021-07-22T17:34:45+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX15*17*6;En service;15e Arrondissement;FR*V75*PPX15*17;FRV75PPX1517;Paris | Avenue de Suffren 112;;6;2024-11-08;Accès libre;112 Avenue de Suffren 75015 Paris;48.848923, 2.3045475;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7458755326326;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15176;2021-07-09T08:35:06+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX16*03*3;En service;16e Arrondissement;FR*V75*PPX16*03;FRV75PPX1603;Paris | Rue des Eaux  2;;6;2024-11-08;Accès libre;2 Rue des Eaux 75016 Paris;48.85666, 2.2856026;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7451085282221;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16033;2021-11-09T12:00:23+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX15*10*6;En service;15e Arrondissement;FR*V75*PPX15*10;FRV75PPX1510;Paris | Place Etienne Pernet  26;;6;2024-11-08;Accès libre;26 Place Etienne Pernet 75015 Paris;48.842594, 2.2920513;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7418523777975;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15106;2021-07-01T09:50:00+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX15*05*5;En service;15e Arrondissement;FR*V75*PPX15*05;FRV75PPX1505;Paris | Rue de la Croix Nivert 192;;5;2024-11-08;Accès libre;192 Rue de la Croix Nivert 75015 Paris;48.838886, 2.2892983;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7453979638081;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15055;2021-07-13T16:13:42+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX14*02*1;En service;14e Arrondissement;FR*V75*PPX14*02;FRV75PPX1402;Paris | Boulevard de Port-Royal 97;;6;2024-11-08;Accès libre;97 Boulevard de Port-Royal 75014 Paris;48.838314, 2.3408663;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7336902945513;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14021;2021-06-30T16:28:51+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX14*02*2;En service;14e Arrondissement;FR*V75*PPX14*02;FRV75PPX1402;Paris | Boulevard de Port-Royal 97;;6;2024-11-08;Accès libre;97 Boulevard de Port-Royal 75014 Paris;48.838314, 2.3408663;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7336902945513;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14022;2021-06-30T16:28:55+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
